company,code,indicatorlistS,timeS,useS,timeuseS,keepS,remarkS
1,102348,ลดปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1,102349,แก้ไอ ขับเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,,,ห้ามรับประทานยาร่วมกับแอลกอฮอล์
1,102359,รักษาผิวหนังอักเสบและเชื้อแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,,,
1,102360,บรรเทาอาการไอ ระคายเคืองคอ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ...... ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,102380,รักษาตาติดเชื้อ,เช้า-กลางวัน-เย็น-ก่อนนอน,หยอดครั้งละ 1-2 หยด,,,
1,102381,ลดน้ำมูก แพ้อากาศ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ......... ช้อนชา,,เก็บในอุณหภูมิห้อง,
1,102383,บำรุงเลือด,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,,
1,102384,แก้ไอ ละลายเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,,
1,102385,แก้ไอ ละลายเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,,
1,102386,แก้ไอ ละลายเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,,
1,102387,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,102393,รักษาผิวหนังอักเสบ นูนแข็ง,เช้า-เย็น,ทาวันละ 2 ครั้ง,,,
1,102394,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,,,
1,102400,บรรเทาอาการระคายเคืองตา,เช้า-กลางวัน-เย็น-ก่อนนอน,หยอดครั้งละ 1-2 หยด,,เก็บในอุณหภูมิห้อง,เปิดใช้แล้วมีอายุ 1 เดือน
1,102402,แก้ท้องอืดท้องเฟ้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,102406,แก้ท้องผูก,,รับประทานครั้งละ 2 เม็ด,,,ก่อนนอน
1,102407,รักษาข้อกระดูกเสื่อม,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 ซอง,ก่อนอาหาร,,ละลายกับน้ำ1แก้วก่อนดื่ม
1,102411,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,,,
1,102412,บรรเทาอาการตาแห้ง,ทุกครั้งที่มีอาการ,หยอดครั้งละ 1-2 หยด,,,เปิดใช้แล้วมีอายุ 1 เดือน
1,102415,ฆ่าเชื้อในทางเดินหายใจ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ..... ml,หลังอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1,102416,ฆ่าเชื้อในทางเดินหายใจ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ..... ml,หลังอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1,102421,ลดน้ำมูก แพ้อากาศ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1,102424,แก้แพ้ ลดน้ำมูก ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1,102425,แก้ไอ ละลายเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,,
1,102426,แก้ท้องผูก,,รับประทานครั้งละ ..... ml,,,ก่อนนอน
1,102429,บรรเทาอาการตาแห้ง,ทุกครั้งที่มีอาการ,หยอดครั้งละ 1-2 หยด,,,สำหรับใช้รายวัน
1,102430,บรรเทาอาการตาแห้ง,ทุกครั้งที่มีอาการ,หยอดครั้งละ 1-2 หยด,,,เปิดใช้แล้วมีอายุ 1 เดือน
1,102431,บรรเทาอาการตาแห้ง,ทุกครั้งที่มีอาการ,หยอดครั้งละ 1-2 หยด,,,สำหรับใช้รายวัน
1,102435,แก้ไอแห้ง,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,ยานี้ทำให้ง่วงนอน
1,102436,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,,,
1,102438,ลดปวด ลดอักเสบ,เช้า-กลางวัน-เย็น-ก่อนนอน,ทาวันละ 3-4 ครั้ง,,,
1,102439,แก้แพ้ ลดน้ำมูก ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ..... ml,หลังอาหาร,,
1,102447,รักษาเริม,ทุก 4 ชั่วโมง,ทาวันละ 5 ครั้ง,,,ควรทาติดต่อกันประมาณ 5 วัน
1,102448,บรรเทาอาการตาแห้ง,ทุกครั้งที่มีอาการ,หยอดครั้งละ 1-2 หยด,,,เปิดใช้แล้วมีอายุ 1 เดือน
1,102450,ฆ่าเชื้อแบคทีเรีย,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ..... ml,หลังอาหาร,เก็บในตู้เย็น,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1,102453,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,ก่อนอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1,102454,ฆ่าเชื้อแบคทีเรีย,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ..... ml,หลังอาหาร,,
1,102455,ฆ่าเชื้อแบคทีเรีย,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ..... ml,หลังอาหาร,เก็บในตู้เย็น,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1,102459,บรรเทาอาการไอ ละลายเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ..... ml,หลังอาหาร,,
1,102460,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,,,
1,102461,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,,,
1,102462,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,,,
1,102463,ฆ่าเชื้อรา,,ทาวันละ 2 ครั้ง,,,
1,102464,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,,เก็บในอุณหภูมิห้อง,
1,102476,รักษาช่องคลอดติดเชื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1,102480,แก้แพ้ ลดน้ำมูก ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1,102483,ลดกลิ่นปากและไอจากการคันคอ,ทุกครั้งที่มีอาการ,พ่นช่องปากครั้งละ 1-2 ครั้ง,,,
1,102489,แก้แพ้ ลดน้ำมูก ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ..... ml,หลังอาหาร,,
1,102491,ฆ่าเชื้อแบคทีเรีย,เช้า-กลางวัน-เย็น-ก่อนนอน,หยอดครั้งละ 1-2 หยด,,เก็บในอุณหภูมิห้อง,เปิดใช้แล้วมีอายุ 1 เดือน
1,102492,ลดคลื่นไส้ อาเจียน ปรับลำไส้,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ..... ml,ก่อนอาหาร,,
1,102493,ลดคลื่นไส้ อาเจียน ปรับลำไส้,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ..... ml,ก่อนอาหาร,เก็บในอุณหภูมิห้อง,
1,102497,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,รับประทานครั้งละ 2 เม็ด,หลังอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1,102502,ละลายเสมหะ บรรเทาอาการไอ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1,102510,แก้แพ้ ลดน้ำมูก ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1,102513,แก้แพ้,ทุกครั้งที่มีอาการ,รับประทานครั้งละ ครึ่ง เม็ด,,,ยานี้ทำให้ง่วงนอน
1,102517,แก้ปวด ลดอักเสบ ลดไข้,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1,102521,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1,102526,ฆ่าเชื้อแบคทีเรีย,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ..... ml,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,102527,ฆ่าเชื้อแบคทีเรีย,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ..... ml,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,102530,ฆ่าเชื้อแบคทีเรีย,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ..... ml,ก่อนอาหาร,,เคียวก่อนกลืน
1,102533,ฆ่าเชื้อแบคทีเรีย,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,,เก็บในอุณหภูมิห้อง,
1,102534,ฆ่าเชื้อแบคทีเรีย,เช้า-กลางวัน-เย็น,ทาวันละ 2-3 ครั้ง,,เก็บในอุณหภูมิห้อง,
1,102536,วิตามิน อาหารเสริม,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 ช้อนชา,หลังอาหาร,,
1,102537,วิตามิน อาหารเสริม,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,พร้อมอาหาร,,
1,102544,แก้ท้องผูก,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1-2 ซอง,หลังอาหาร,,กินวันเว้นวัน เหมาะสำหรับผู้ใหญ่และเด็กอายุ 8 ปีขึ้นไป
1,102545,ประจำเดือนมาไม่ปกติ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1-2 เม็ด,หลังอาหาร,,
1,102547,ช่วยย่อยอาหาร,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1-2 เม็ด,หลังอาหาร,,
1,102548,รักษาแผลในปาก,เช้า-กลางวัน-เย็น-ก่อนนอน,ทาวันละ 3-4 ครั้ง,หลังอาหาร,,
1,102562,แก้ไอ ละลายเสมหะ,เช้า-เย็น,รับประทานครั้งละ ..... ml,หลังอาหาร,,
1,102564,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,,,
1,102565,ฆ่าเชื้อรา,,เหน็บครั้งละ 2 เม็ด,,,ก่อนนอนเป็นเวลา 3 วัน
1,102570,ฆ่าเชื้อแบคทีเรีย,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 4 เม็ด,หลังอาหาร,,ทานครั้งเดียว 
1,102579,แก้ปวดปลายประสาท,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,,,ยานี้ทำให้ง่วงนอน
1,102588,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,รับประทานครั้งละ 2 เม็ด,หลังอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1,102610,ระบายท้อง ช่วยขับถ่าย,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1-2 ช้อนโต๊ะ,,,ก่อนนอน
1,102615,ฆ่าเชื้อแบคทีเรีย,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1,102621,แก้ไอ ละลายเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ...... ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,102622,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ..... ml,,,
1,102637,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,,,
1,102638,เสริมวิตามินบี,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1,102639,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1,102640,รักษาริดสีดวงทวาร,เช้า-เย็น,รับประทานครั้งละ 3 เม็ด,หลังอาหาร,,วันที่ 1-4 จากนั้น วันที่ 5-7 ครั้งละ 2 เม็ด 2 ครั้ง หลังอาหาร เช้า-เย็น
1,102641,รักษาแผลไฟไหม้ น้ำร้อนลวก,เช้า-กลางวัน-เย็น-ก่อนนอน,ทาวันละ 3-4 ครั้ง,,เก็บในอุณหภูมิห้อง,
1,102651,ฆ่าเชื้อแบคทีเรีย,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ..... ml,หลังอาหาร,,
1,102659,เลื่อนประจำเดือน,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1,102668,ฆ่าเชื้อแบคทีเรีย,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,102669,บรรเทาอาการไอ ละลายเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ...... ช้อนชา,หลังอาหาร,,
1,102670,บรรเทาอาการไอ ระคายเคืองคอ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ..... ml,หลังอาหาร,,
1,102672,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,,,
1,102707,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,,,
1,102721,ลดปวด ลดอักเสบ,เช้า-กลางวัน-เย็น-ก่อนนอน,ทาวันละ 3-4 ครั้ง,,,
1,102723,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น-ก่อนนอน,ทาวันละ 3-4 ครั้ง,,,
1,102725,แก้ไอ ละลายเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ...... ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,102729,รักษาริดสีดวงทวาร,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 3-4 เม็ด,ก่อนอาหาร,,
1,102730,บรรเทาอาการหวัด คัดจมูก,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1,102731,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,,เก็บในอุณหภูมิห้อง,
1,102740,โรคข้อเข่าเสื่อม อาการปวดเข่า,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 ซอง,,,ละลายน้ำ ประมาณ 150 มิลิลิตร
1,102741,,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 ซอง,,,ละลายน้ำ ประมาณ 150 มิลิลิตร
1,102755,ปรับลำไส้ รักษาท้องเสีย,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 ซอง,,,ไม่แนะนำให้ใช้ในคนให้นมบุตร
1,102776,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1,102794,ขับลม จุกแน่น ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1-2 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,102796,ยาถ่ายพยาธิ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ  ช้อนชา,ก่อนอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1,102797,แก้ไอ ขับเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,102798,รักษาผิวหนังอักเสบ นูนแข็ง,เช้า-เย็น,ทาวันละ 2 ครั้ง,,เก็บในอุณหภูมิห้อง,
1,102799,โปรตีนไข่ขาว,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1-2 เม็ด,หลังอาหาร,,
1,102832,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,102839,แก้แพ้ ลดน้ำมูก ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,102840,บรรเทาอาการระคายเคืองตา,เช้า-กลางวัน-เย็น-ก่อนนอน,หยอดครั้งละ 1-2 หยด,,เก็บในอุณหภูมิห้อง,เปิดใช้แล้วมีอายุ 1 เดือน
1,102845,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1 ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,เขย่าขวดก่อนรับประทาน
1,102847,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,พร้อมอาหาร,เก็บในตู้เย็น,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1,102848,แก้จุกเสียด แน่นท้อง ขับลม ,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ ............. เม็ด,ก่อนอาหาร,เก็บในตู้เย็น,
1,102854,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1,102855,แก้จุกเสียด แน่นท้อง ขับลม ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,102858,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,ยานี้อาจทำให้ท้องเสียในลูกค้าบางราย
1,102859,แก้ปวด ลดอักเสบ ลดไข้,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1,102861,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1,102862,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1-2 ซอง,หลังอาหาร,,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1,102865,แก้แพ้ เมารถ  ช่วยให้หลับ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,ก่อนอาหาร,,ยานี้ทำให้ง่วงนอน
1,102867,รักษาโรคเบาหวาน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ............. เม็ด,หลังอาหาร,,
1,102868,ลดความดันโลหิตสูง,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1,102873,แก้ปวดประจำเดือน,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1,102880,แก้แพ้ ลดน้ำมูก ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,สามารถเคี้ยวให้ละเอียดก่อนกลืนยา
1,102884,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1,102887,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1,102888,แก้ไอ ละลายเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1,102889,แก้แพ้ผื่นคัน,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน
1,102891,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1,102893,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ทานตามอาการ หายปวดแล้วหยุดทาน
1,102896,ฆ่าเชื้อไวรัส,ทุก 4 ชั่วโมง,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1,102897,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1,102898,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1,102911,แก้ไอ ละลายเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 ช้อนชา,หลังอาหาร,,เขย่าขวดก่อนรับประทาน
1,102921,คลายกล้ามเนื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1,102922,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1,102926,แก้ปวด ลดอักเสบ ลดไข้,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1,102939,แก้แพ้ ลดน้ำมูก ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1,102942,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1,102943,รักษาริดสีดวงทวาร,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 2 เม็ด,หลังอาหาร,,วันที่ 1-4 หลังจากนั้น วันที่ 5-7 ทาน 2เม็ด วันละ 2ครั้ง  เช้า เย็น
1,102944,แก้ปวด คลายกล้ามเนื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,102945,ลดน้ำมูก แพ้อากาศ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,,,ก่อนนอน   ทานแล้วง่วงนอน
1,102946,ลดกรดในกระเพาะอาหาร,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,ก่อนอาหาร,,ดื่มน้ำตามมากๆ
1,102950,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,,,ยาใช้ภายนอก ฟอกทำความสะอาดผิวหนัง
1,102951,แก้ไอ ขับเสมหะ,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,102953,แก้เวียนหัว น้ำในหู หูอื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน
1,102955,ลดน้ำมูก แพ้อากาศ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1,102957,แก้ปวด คลายกล้ามเนื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน
1,102960,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน   ดื่มน้ำตามมากๆ
1,102961,แก้แพ้ ลดน้ำมูก ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1,102962,แก้แพ้  น้ำมูก จาม คันตา ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1,102963,แก้ไอ ขับเสมหะ,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน
1,102964,รักษาโรคกระเพาะ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,ก่อนอาหาร,,ก่อนอาหาร 30 นาที
1,102967,แก้แพ้ ลดน้ำมูก ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1,102968,แก้แพ้  น้ำมูก จาม คันตา ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1,102970,บรรเทาอาการ เหน็บชา,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1,102972,ยาโรควิตกกังวล,,รับประทานตามแพทย์สั่ง  ,,เก็บในอุณหภูมิห้อง,
1,102980,,,หยอดครั้งละ 1-2 หยด,,เก็บในอุณหภูมิห้อง,ใช้ตามแพทย์สั้งเท่านั้น
1,102981,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 ช้อนชา,หลังอาหาร,เก็บในตู้เย็น,
