id,company,code,indicatorlistS,timeS,useS,timeuseS,keepS,remarkS
2422,1000,100250,ฆ่าเชื้อแบคทีเรีย,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,ก่อนอาหาร,NULL,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
2423,1000,100251,ฆ่าเชื้อที่ผิวหนัง,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ 1 เม็ด,ก่อนอาหาร,NULL,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
2424,1000,100252,รักษาช่องคลอดติดเชื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 2 เม็ด,หลังอาหาร,NULL,ติดต่อ 5 วัน รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
2425,1000,100253,ฆ่าเชื้อที่ผิวหนัง,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
2426,1000,100254,ฆ่าเชื้อรา,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 2 เม็ด,หลังอาหาร,NULL,วันแรก จากนั้น รับประทาน 1 เม็ดต่อเนื่อง
2427,1000,100255,ฆ่าเชื้อรา,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,ก่อนอาหาร,NULL,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
2428,1000,100256,ฆ่าเชื้อรา,NULL,รับประทานครั้งละ 1 เม็ด,NULL,NULL,ครั้งเดียว ก่อนนอน
2429,1000,100257,รักษาเริม,NULL,ทาวันละ 5 ครั้ง,NULL,NULL,NULL
2430,1000,100258,รักษาเริม,NULL,ทาวันละ 5 ครั้ง,NULL,NULL,NULL
2431,1000,100259,รักษาเริม,ทุก 4 ชั่วโมง,รับประทานครั้งละ 1 เม็ด,NULL,NULL,วันละ 5 ครั้ง ติดต่อ 10 วัน
2432,1000,100260,รักษางูสวัด,ทุก 4 ชั่วโมง,รับประทานครั้งละ 1 เม็ด,NULL,NULL,"เวลา 06.00, 10.00, 14.00, 18.00, 22.00 น. ติดต่อกัน 7 วัน"
2433,1000,100261,รักษาเริม,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ติดต่อกัน 10 วัน
2434,1000,100262,รักษางูสวัด,ทุก 4 ชั่วโมง,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละ 5 ครั้ง ติดต่อกัน 10 วัน
2435,1000,100263,รักษาเริม,ทุก 4 ชั่วโมง,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละ 5 ครั้ง ติดต่อกัน 10 วัน
2436,1000,100264,รักษาเริม,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ติดต่อกัน 10 วัน
2437,1000,100265,รักษางูสวัด,ทุก 4 ชั่วโมง,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละ 5 ครั้ง ติดต่อกัน 10 วัน
2438,1000,100266,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2439,1000,100267,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2440,1000,100268,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2441,1000,100269,ลดอาการอักเสบที่ผิวหนัง,เช้า-กลางวัน-เย็น,ทาวันละ 2-3 ครั้ง,NULL,NULL,NULL
2442,1000,100270,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2443,1000,100271,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2444,1000,100272,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2445,1000,100273,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2446,1000,100274,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2447,1000,100275,ลดอาการคันที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2448,1000,100276,ลดอาการคันที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2449,1000,100277,ลดอาการอักเสบจากการแพ้,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2450,1000,100278,ลดอาการอักเสบจากการแพ้,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2451,1000,100279,ลดอาการอักเสบจากการแพ้,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2452,1000,100280,ลดอาการอักเสบจากการแพ้,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2453,1000,100281,รักษาผิวหนังอักเสบ นูนแข็ง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2454,1000,100282,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2455,1000,100283,แก้แพ้ผื่นคัน,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,NULL,NULL,NULL
2456,1000,100284,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2457,1000,100285,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2458,1000,100286,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2459,1000,100287,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2460,1000,100288,แก้แพ้ผื่นคัน,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,NULL,NULL,NULL
2461,1000,100289,แก้แพ้ผื่นคัน,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,NULL,NULL,NULL
2462,1000,100290,รักษาอาการคันจากเชื้อรา,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,NULL,NULL,NULL
2463,1000,100291,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2464,1000,100293,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2465,1000,100294,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2466,1000,100295,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2467,1000,100296,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2468,1000,100297,รักษาผิวหนังอักเสบและเชื้อแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2469,1000,100298,รักษาผิวหนังอักเสบและเชื้อแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2470,1000,100299,รักษาผิวหนังอักเสบและเชื้อแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2471,1000,100300,รักษาผิวหนังอักเสบและเชื้อแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2472,1000,100301,รักษาผิวหนังอักเสบและเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2473,1000,100302,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2474,1000,100303,รักษาผิวหนังอักเสบและเชื้อแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2475,1000,100304,รักษาผิวหนังอักเสบและเชื้อแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2476,1000,100305,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2477,1000,100306,รักษาผิวหนังอักเสบและเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2478,1000,100307,รักษาผิวหนังอักเสบและเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2479,1000,100308,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2480,1000,100309,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2481,1000,100310,รักษาผิวหนังอักเสบและเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2482,1000,100311,รักษาผิวหนังอักเสบและเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2483,1000,100312,รักษาอาการคันจากเชื้อราและแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2484,1000,100313,รักษาอาการคันจากเชื้อราและแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,เก็บในอุณหภูมิห้อง,NULL
2485,1000,100314,รักษาอาการคันจากเชื้อราและแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2486,1000,100315,รักษาอาการคันจากเชื้อราและแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2487,1000,100316,รักษาอาการคันจากเชื้อราและแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2488,1000,100317,รักษาอาการคันจากเชื้อราและแบคทีเรีย,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,NULL,NULL,NULL
2489,1000,100318,รักษาอาการคันจากเชื้อราและแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2490,1000,100319,รักษาอาการคันจากเชื้อราและแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2491,1000,100320,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2492,1000,100321,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2493,1000,100322,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2494,1000,100323,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2495,1000,100324,รักษาแผลไฟไหม้ น้ำร้อนลวก,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,NULL,NULL,NULL
2496,1000,100325,รักษาแผลไฟไหม้ น้ำร้อนลวก,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,NULL,NULL,NULL
2497,1000,100326,รักษาผิวหนังอักเสบ นูนแข็ง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2498,1000,100327,รักษาผิวหนังอักเสบ นูนแข็ง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2499,1000,100328,รักษาผิวหนังอักเสบ นูนแข็ง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2500,1000,100329,รักษาอาการคันจากเชื้อรา,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,NULL,NULL,NULL
2501,1000,100330,ฆ่าเชื้อรา,เช้า-เย็น,NULL,NULL,NULL,กลั้วในช่องปาก
2502,1000,100331,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2503,1000,100332,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2504,1000,100333,รักษาอาการคันจากเชื้อรา,เช้า-กลางวัน-เย็น-ก่อนนอน,ทาวันละ 4 ครั้ง,NULL,NULL,ใช้ติดต่อกัน 4-6 สัปดาห์
2505,1000,100334,รักษาอาการคันจากเชื้อรา,เช้า-กลางวัน-เย็น-ก่อนนอน,ทาวันละ 4 ครั้ง,NULL,NULL,ใช้ติดต่อกัน 4-6 สัปดาห์
2506,1000,100335,ลดอาการคันที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2507,1000,100336,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2508,1000,100337,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2509,1000,100338,รักษาอาการคันจากเชื้อราและผิวหนังแข็ง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2510,1000,100339,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2511,1000,100340,ฆ่าเชื้อรา,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,ทาวันละ 1 ครั้ง,NULL,NULL,NULL
2512,1000,100341,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2513,1000,100342,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2514,1000,100343,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2515,1000,100344,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2516,1000,100345,ลดอาการคันที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2517,1000,100346,ลดอาการคันที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2518,1000,100347,ลดอาการคันที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
2519,1000,100348,รักษาข้อกระดูกเสื่อม,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,พร้อมอาหาร,NULL,NULL
2520,1000,100349,รักษาข้อกระดูกเสื่อม,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 ซอง,ก่อนอาหาร,NULL,ผสมน้ำ 1 แก้ว 
2521,1000,100350,รักษาข้อกระดูกเสื่อม,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 ซอง,ก่อนอาหาร,NULL,ผสมน้ำ 1 แก้ว 
2522,1000,100351,รักษาข้อกระดูกเสื่อม,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 ซอง,ก่อนอาหาร,NULL,ผสมน้ำ 1 แก้ว 
2523,1000,100352,บำรุงกระดูก,NULL,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละครั้ง ตอนเช้า
2524,1000,100353,บำรุงร่างกาย ,NULL,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละครั้ง ตอนเช้า
2525,1000,100354,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2526,1000,100355,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2527,1000,100356,รักษาข้อกระดูกเสื่อม,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 ซอง,ก่อนอาหาร,NULL,ผสมน้ำ 1 แก้ว
2528,1000,100357,บำรุงร่างกาย ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละ 1 ครั้ง ตอนเช้า
2529,1000,100358,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2530,1000,100359,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2531,1000,100360,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2532,1000,100361,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2533,1000,100362,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2534,1000,100363,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2535,1000,100364,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2536,1000,100365,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2537,1000,100366,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2538,1000,100367,เสริมแคลเซียม,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ตอนเช้า
2539,1000,100368,เสริมแคลเซียม,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
2540,1000,100369,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2541,1000,100370,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2542,1000,100371,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2543,1000,100372,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2544,1000,100373,แก้ปวด ลดอักเสบ ลดไข้,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
2545,1000,100374,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2546,1000,100375,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2547,1000,100376,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2548,1000,100377,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2549,1000,100378,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2550,1000,100379,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2551,1000,100380,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
2552,1000,100381,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2553,1000,100382,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
2554,1000,100383,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2555,1000,100384,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
2556,1000,100385,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
2557,1000,100386,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2558,1000,100387,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2559,1000,100388,แก้ปวด ลดอักเสบ,NULL,NULL,NULL,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2560,1000,100389,แก้ปวด ลดอักเสบ,NULL,NULL,NULL,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2561,1000,100390,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2562,1000,100391,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2563,1000,100392,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2564,1000,100393,แก้ปวด ลดอักเสบ,NULL,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละ 1 ครั้ง
2565,1000,100394,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2566,1000,100395,แก้ปวด ลดอักเสบ,NULL,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละ 1 ครั้ง
2567,1000,100396,แก้ปวด ลดอักเสบ,NULL,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละ 1 ครั้ง
2568,1000,100397,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2569,1000,100398,แก้ปวด ลดอักเสบ,NULL,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละ 1 ครั้ง
2570,1000,100399,แก้ปวด ลดอักเสบ,NULL,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละ 1 ครั้ง
2571,1000,100400,แก้ปวด ลดอักเสบ,NULL,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละ 1 ครั้ง
2572,1000,100401,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2573,1000,100402,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2574,1000,100403,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2575,1000,100404,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2576,1000,100405,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
2577,1000,100406,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2578,1000,100407,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2579,1000,100408,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2580,1000,100409,ลดไข้ บรรเทาอาการปวด,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
2581,1000,100410,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,NULL
